area,waterbody,gazetted_name,local_name_1,local_name_2,analysis_yr,species,natural_adult_spawners,natural_jack_spawners,natural_spawners_total,adult_broodstock_removals,jack_broodstock_removals,total_broodstock_removals,other_removals,total_return_to_river,enumeration_methods,adult_presence,jack_presence,start_dtt,end_dtt,natural_adult_females,natural_adult_males,effective_females,weighted_pct_spawn,watershed_cde,waterbody_id,population,run_type,stream_arrival_dt_from,stream_arrival_dt_to,start_spawn_dt_from,start_spawn_dt_to,peak_spawn_dt_from,peak_spawn_dt_to,end_spawn_dt_from,end_spawn_dt_to,accuracy,precision,index_yn,reliability,estimate_stage,estimate_classification,no_inspections_used,estimate_method,created_dtt,updated_dtt,act_id,pop_id,gfe_id
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,2012,Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,18-AUG-12,20-SEP-12,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Chinook,NA,01-JUL-12,10-JUL-12,21-AUG-12,30-AUG-12,01-SEP-12,10-SEP-12,21-SEP-12,30-SEP-12,UNK,UNK,Y,NA,FINAL,RELATIVE ABUNDANCE (TYPE-5),3,Peak Live + Dead,09-MAY-13,NA,28179812,47859,541
4D,BULKLEY RIVER - LOWER,BULKLEY RIVER,BULKLEY RIVER - LOWER,NA,1940,Chinook,NA,NA,NA,NA,NA,NA,NA,35000,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Lower (Smithers) Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,27-OCT-14,NA,29643524,47854,540
4D,BULKLEY RIVER - LOWER,BULKLEY RIVER,BULKLEY RIVER - LOWER,NA,1946,Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Lower (Smithers) Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,27-OCT-14,NA,12581013,47854,540
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,1937,Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,27-OCT-14,NA,97203521,47856,541
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,1940,Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,27-OCT-14,NA,81559629,47859,541
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,1947,Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,27-OCT-14,NA,87135762,47859,541
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1928,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,27-OCT-14,NA,41310638,49184,556
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,2015,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,11-SEP-15,30-SEP-15,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Pink,NA,01-AUG-15,10-AUG-15,21-AUG-15,30-AUG-15,01-SEP-15,10-SEP-15,11-SEP-15,20-SEP-15,UNK,UNK,N,NA,FINAL,RELATIVE ABUNDANCE (TYPE-5),2,Peak Live + Dead,09-AUG-16,NA,79798607,49186,556
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,2019,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,UNKNOWN,28-AUG-19,09-DEC-19,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Sockeye,NA,21-AUG-19,30-AUG-19,01-SEP-19,10-SEP-19,11-SEP-19,20-SEP-19,01-OCT-19,10-OCT-19,UNK,UNK,N,NA,FINAL,RELATIVE ABUNDANCE (TYPE-5),4,Peak Live + Dead,23-JUN-20,NA,49625486,49184,556
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,2018,Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,03-SEP-18,12-OCT-18,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Coho,NA,11-SEP-18,20-SEP-18,21-OCT-18,30-OCT-18,11-NOV-18,20-NOV-18,21-NOV-18,30-NOV-18,UNK,UNK,N,NA,FINAL,RELATIVE ABUNDANCE (TYPE-5),3,Peak Live + Dead,08-NOV-19,NA,47654650,49185,556
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1972,Coho,NA,NA,NA,NA,NA,NA,NA,3500,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Coho,NA,NA,NA,15-OCT-72,NA,15-NOV-72,NA,15-NOV-72,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,995493,49185,556
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,1997,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,879175,47855,541
4D,BULKLEY RIVER - LOWER,BULKLEY RIVER,BULKLEY RIVER - LOWER,NA,1979,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Lower (Smithers) Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,846944,47850,540
4D,BULKLEY RIVER - LOWER,BULKLEY RIVER,BULKLEY RIVER - LOWER,NA,1966,Pink,NA,NA,NA,NA,NA,NA,NA,1000,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Lower (Smithers) Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,899875,47852,540
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1960,Chinook,NA,NA,NA,NA,NA,NA,NA,3500,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Chinook,NA,NA,NA,15-AUG-60,NA,19-SEP-60,NA,30-SEP-60,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,993914,49188,556
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1956,Chinook,NA,NA,NA,NA,NA,NA,NA,15000,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Chinook,NA,NA,NA,20-AUG-56,NA,12-SEP-56,NA,15-OCT-56,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,858757,49188,556
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,1970,Chinook,NA,NA,NA,NA,NA,NA,NA,150,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,1007466,47859,541
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,1960,Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,914880,49190,557
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,1966,Pink,NA,NA,NA,NA,NA,NA,NA,50,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,899876,47857,541
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,1973,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,UNKNOWN,07-SEP-73,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,850717,49189,557
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1951,Coho,NA,NA,NA,NA,NA,NA,NA,7500,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,896197,49185,556
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,2001,Chinook,18000,NA,NA,NA,NA,NA,NA,NA,Helicopter,PRESENT,NA,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Chinook,NA,01-AUG-01,10-AUG-01,21-AUG-01,30-AUG-01,11-SEP-01,20-SEP-01,21-SEP-01,30-SEP-01,UNK,UNK,NA,NA,FINAL,RELATIVE ABUNDANCE (TYPE-3),2,Other Estimate Method,03-FEB-06,NA,87080791,49188,556
4D,BULKLEY RIVER - LOWER,BULKLEY RIVER,BULKLEY RIVER - LOWER,NA,2002,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,NA,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Lower (Smithers) Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,0,Unknown Estimate Method,03-FEB-06,NA,95687592,47850,540
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,2006,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,21-AUG-06,11-SEP-06,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,PRESENCE-ABSENCE (TYPE-6),NA,Expert Opinion,03-AUG-07,NA,49203614,47857,541
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,2008,Chinook,6000,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,05-SEP-08,08-OCT-08,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Chinook,NA,11-JUL-08,20-JUL-08,01-SEP-08,10-SEP-08,21-SEP-08,30-SEP-08,11-OCT-08,20-OCT-08,UNK,UNK,N,NA,FINAL,RELATIVE ABUNDANCE (TYPE-3),4,Area Under the Curve,21-AUG-09,NA,74223272,49188,556
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,2009,Chinook,12082,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,04-SEP-09,04-DEC-09,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Chinook,NA,01-AUG-09,10-AUG-09,01-SEP-09,10-SEP-09,21-SEP-09,30-SEP-09,01-OCT-09,10-OCT-09,UNK,UNK,N,NA,FINAL,RELATIVE ABUNDANCE (TYPE-3),3,Area Under the Curve,29-JUL-10,NA,49910599,49188,556
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,2010,Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,09-SEP-10,27-SEP-10,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,PRESENCE-ABSENCE (TYPE-6),NA,Expert Opinion,13-JUL-11,NA,57724031,49190,557
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,2012,Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,18-AUG-12,20-SEP-12,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Coho,NA,11-AUG-12,20-AUG-12,21-AUG-12,30-AUG-12,01-OCT-12,10-OCT-12,01-NOV-12,10-NOV-12,UNK,UNK,Y,NA,FINAL,RELATIVE ABUNDANCE (TYPE-5),3,Peak Live + Dead,09-MAY-13,NA,24091203,47856,541
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,1969,Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,24-DEC-15,NA,22640686,49190,557
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1936,Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,27-OCT-14,NA,49380204,49188,556
4D,BULKLEY RIVER - LOWER,BULKLEY RIVER,BULKLEY RIVER - LOWER,NA,2009,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Lower (Smithers) Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,24-DEC-15,NA,65297837,47852,540
4D,BULKLEY RIVER - LOWER,BULKLEY RIVER,BULKLEY RIVER - LOWER,NA,1941,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Lower (Smithers) Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,27-OCT-14,NA,64713584,47852,540
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,1946,Chinook,NA,NA,NA,NA,NA,NA,NA,75,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,27-OCT-14,NA,91061493,47859,541
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,1937,Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,27-OCT-14,NA,74127893,47859,541
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1935,Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,27-OCT-14,NA,44188681,49185,556
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1935,Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Chinook,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,27-OCT-14,NA,79052501,49188,556
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1936,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,27-OCT-14,NA,50984484,49184,556
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,2014,Chinook,9047,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,22-AUG-14,27-SEP-14,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Chinook,NA,01-AUG-14,10-AUG-14,21-AUG-14,30-AUG-14,11-SEP-14,20-SEP-14,01-OCT-14,10-OCT-14,UNK,UNK,N,NA,FINAL,RELATIVE ABUNDANCE (TYPE-3),4,Area Under the Curve,21-APR-15,NA,38492272,49188,556
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,2013,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,13-AUG-13,07-OCT-13,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,PRELIMINARY,PRESENCE-ABSENCE (TYPE-6),NA,Expert Opinion,19-JAN-15,NA,18239112,49184,556
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,2019,Coho,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,17-AUG-19,22-SEP-19,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Coho,NA,21-AUG-19,30-AUG-19,01-OCT-19,10-OCT-19,11-OCT-19,20-OCT-19,21-OCT-19,30-OCT-19,UNK,UNK,N,NA,FINAL,RELATIVE ABUNDANCE (TYPE-5),3,Peak Live + Dead,23-JUN-20,NA,30446313,47856,541
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,2018,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,UNKNOWN,21-SEP-18,21-SEP-18,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Sockeye,NA,21-AUG-18,30-AUG-18,01-SEP-18,10-SEP-18,21-SEP-18,30-SEP-18,01-OCT-18,10-OCT-18,UNK,UNK,N,NA,FINAL,RELATIVE ABUNDANCE (TYPE-5),1,Peak Live + Dead,08-NOV-19,NA,88968641,49189,557
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1986,Pink,NA,NA,NA,NA,NA,NA,NA,60000,Helicopter,PRESENT,UNKNOWN,04-SEP-86,29-SEP-86,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Pink,NA,NA,NA,26-AUG-86,NA,10-SEP-86,NA,29-SEP-86,NA,MED,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,925659,49186,556
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1959,Chinook,NA,NA,NA,NA,NA,NA,NA,15000,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Chinook,NA,NA,NA,15-AUG-59,NA,19-SEP-59,NA,01-OCT-59,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,885855,49188,556
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1982,Chinook,NA,NA,NA,NA,NA,NA,NA,3000,NA,PRESENT,UNKNOWN,30-JUL-82,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Chinook,NA,NA,NA,15-AUG-82,NA,15-AUG-82,NA,15-SEP-82,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,898711,49188,556
4D,MORICE RIVER,MORICE RIVER,MORICE RIVER,NA,1957,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,UNKNOWN,08-SEP-57,10-OCT-57,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,00000MORR,Morice River (Smithers) Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,992428,49184,556
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,1965,Coho,NA,NA,NA,NA,NA,NA,NA,500,NA,PRESENT,UNKNOWN,01-AUG-65,16-NOV-65,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Coho,NA,NA,NA,10-OCT-65,NA,31-OCT-65,NA,15-NOV-65,NA,UNK,UNK,NA,NA,NEAR FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,798143,47856,541
4D,BULKLEY RIVER - UPPER,BULKLEY RIVER,BULKLEY RIVER - UPPER,NA,1957,Coho,NA,NA,NA,NA,NA,NA,NA,750,NA,PRESENT,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Upper (Smithers) Coho,NA,NA,NA,03-NOV-57,NA,12-NOV-57,NA,30-NOV-57,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Unknown Estimate Method,01-JAN-00,NA,875366,47856,541
4D,BULKLEY RIVER - LOWER,BULKLEY RIVER,BULKLEY RIVER - LOWER,NA,1980,Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE OBSERVED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-000000-00000-00000-0000-0000-000-000-000-000-000-000,00000BULK,Bulkley River - Lower (Smithers) Sockeye,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,862996,47850,540
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,1954,Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Pink,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,909034,49191,557
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,1955,Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,996759,49192,557
4D,MORICE LAKE,MORICE LAKE,MORICE LAKE,NA,1962,Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NOT INSPECTED,UNKNOWN,NA,NA,NA,NA,NA,NA,460-600600-00000-00000-0000-0000-000-000-000-000-000-000,01266MORR,Morice Lake (Smithers) Chum,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNK,UNK,NA,NA,FINAL,UNKNOWN,NA,Not Applicable,01-JAN-00,NA,916055,49192,557
